"","STOP_FRISK_DOM","STOP_FRISK_TIME_MINUTES","MONTH2","DAY2","STOP_WAS_INITIATED","ISSUING_OFFICER_RANK","SUPERVISING_OFFICER_RANK","JURISDICTION_DESCRIPTION","OBSERVED_DURATION_MINUTES","SUSPECTED_CRIME_DESCRIPTION","STOP_DURATION_MINUTES","OFFICER_EXPLAINED_STOP_FLAG","OTHER_PERSON_STOPPED_FLAG","OFFICER_IN_UNIFORM_FLAG","ID_CARD_IDENTIFIES_OFFICER_FLAG","SHIELD_IDENTIFIES_OFFICER_FLAG","VERBAL_IDENTIFIES_OFFICER_FLAG","FRISKED_FLAG","SEARCHED_FLAG","OTHER_CONTRABAND_FLAG","FIREARM_FLAG","KNIFE_CUTTER_FLAG","OTHER_WEAPON_FLAG","WEAPON_FOUND_FLAG","PHYSICAL_FORCE_CEW_FLAG","PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG","PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG","PHYSICAL_FORCE_OC_SPRAY_USED_FLAG","PHYSICAL_FORCE_OTHER_FLAG","PHYSICAL_FORCE_RESTRAINT_USED_FLAG","PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG","PHYSICAL_FORCE_WEAPON_IMPACT_FLAG","BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG","BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG","SUSPECTS_ACTIONS_CASING_FLAG","SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG","SUSPECTS_ACTIONS_DECRIPTION_FLAG","SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG","SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG","SUSPECTS_ACTIONS_LOOKOUT_FLAG","SUSPECTS_ACTIONS_OTHER_FLAG","SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG","SEARCH_BASIS_ADMISSION_FLAG","SEARCH_BASIS_CONSENT_FLAG","SEARCH_BASIS_HARD_OBJECT_FLAG","SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG","SEARCH_BASIS_OTHER_FLAG","SEARCH_BASIS_OUTLINE_FLAG","DEMEANOR_OF_PERSON_STOPPED","SUSPECT_REPORTED_AGE","SUSPECT_SEX","SUSPECT_RACE_DESCRIPTION","SUSPECT_HEIGHT","SUSPECT_WEIGHT","SUSPECT_BODY_BUILD_TYPE","SUSPECT_EYE_COLOR","SUSPECT_HAIR_COLOR","STOP_LOCATION_PRECINCT","SUSPECT_ARRESTED_FLAG"
"9055",3,1350,"December","Sunday","Based_on_Self_Initiated","POM","LT","PSB",2,"CRIMINAL_POSSESSION_OF_MARIHUANA",7,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","NORMAL",19,"MALE","BLACK",5.7,165,"MED","BRO","BLK",61,"N"
"9056",3,1350,"December","Sunday","Based_on_Self_Initiated","POM","LT","PSB",2,"CRIMINAL_POSSESSION_OF_MARIHUANA",7,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","NORMAL",20,"MALE","WHITE_HISPANIC",5.8,160,"MED","BLK","BLK",61,"N"
"9057",3,1397,"December","Sunday","Based_on_C_W_on_Scene","POM","LT","PSB",1,"THEFT_OF_SERVICES",20,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","UPSET",27,"MALE","BLACK",5.1,185,"THN","BRO","BLK",10,"N"
"9058",3,1397,"December","Sunday","Based_on_C_W_on_Scene","POF","LT","PSB",1,"THEFT_OF_SERVICES",20,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","UPSET",25,"FEMALE","BLACK",5.7,150,"THN","BRO","BLK",10,"N"
"9059",4,330,"December","Monday","Based_on_C_W_on_Scene","POM","SGT","PSB",0,"PETIT_LARCENY",30,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","UPSET",56,"FEMALE","BLACK",5.4,200,"HEA","BRO","BLK",105,"N"
"9060",4,407,"December","Monday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",10,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","ROBBERY",21,"MALE","BLACK_HISPANIC",6.1,175,"U","BLK","BLK",114,"Y"
"9061",5,18,"December","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"PETIT_LARCENY",10,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","UNCOOPERATIVE",48,"MALE","WHITE",6.1,220,"MED",NA,"XXX",66,"N"
"9062",5,18,"December","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"PETIT_LARCENY",10,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","UNCOOPERATIVE",58,"MALE","BLACK",6.3,220,"HEA","BRO","BLK",66,"N"
"9063",5,20,"December","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"BURGLARY",35,"Y","Y","N","N","S","V","N","Y","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","Y","N","N","NERVOUS",18,"MALE","BLACK",5.9,150,"THN","BRO","BLK",121,"Y"
"9064",5,20,"December","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"BURGLARY",35,"Y","Y","N","N","S","V","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","NERVOUS",18,"MALE","BLACK",5.9,150,"THN","BRO","BLK",121,"N"
"9065",5,610,"December","Tuesday","Based_on_Self_Initiated","POM","SGT","Housing",2,"CRIMINAL_TRESPASS",4,"Y","N","N","N","S","V","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","Y","N","N","NERVOUS",28,"MALE","WHITE_HISPANIC",5.9,160,"THN","BRO","BRO",94,"Y"
"9066",5,643,"December","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",2,"MENACING",7,"Y","N","Y","N","N","N","N","Y","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","MENACING",23,"MALE","WHITE",5.9,175,"MED","BRO","BLD",112,"Y"
"9067",5,710,"December","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"BURGLARY",10,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","Y","Y","N","Y","N","N","N","Y","N","N","N","Y","Y","N","N","N","Y","N","N","HYPER",34,"MALE","BLACK",5.6,160,"THN","BRO","BLD",120,"Y"
"9068",5,709,"December","Tuesday","Based_on_Radio_Run","POF","SGT","PSB",2,"BURGLARY",10,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","UPSET",20,"MALE","BLACK",5.3,130,"THN","BRO","BLK",120,"Y"
"9069",5,852,"December","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",2,"ROBBERY",5,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","ROBBERY",23,"MALE","BLACK_HISPANIC",6.1,170,"THN","BRO","BLK",49,"N"
"9070",5,852,"December","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",2,"ROBBERY",5,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","ROBBERY",23,"MALE","WHITE_HISPANIC",5.8,180,"MED","BRO","BLK",49,"N"
"9071",5,885,"December","Tuesday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",5,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",39,"MALE","WHITE",5.1,230,"MED","BLU","BLN",60,"Y"
"9072",5,925,"December","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",10,"Y","N","N","N","S","V","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","ROBBERY",28,"MALE","BLACK",5.9,150,"THN","BRO","BLK",120,"N"
"9073",5,925,"December","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CPW",1,"Y","N","N","N","S","N","Y","Y","Y","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","NORMAL",31,"MALE","BLACK",6.1,220,"MED","BRO","BLK",49,"Y"
"9074",5,934,"December","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",40,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","ROBBERY",30,"MALE","BLACK",6.1,240,"HEA","BRO","BLK",23,"Y"
"9075",5,1075,"December","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",0,"ASSAULT",35,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","ASSAULT",27,"MALE","BLACK",5.8,185,"MED","BRO","BLK",9,"Y"
"9076",6,270,"December","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",2,"BURGLARY",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","N","N","N","N","Y","Y","N","N","N","N","N","N","BURGLARY",31,"MALE","WHITE_HISPANIC",6.1,180,"THN","BRO","BRO",121,"Y"
"9077",6,1080,"December","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"PETIT_LARCENY",2,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","PETIT LARCENY",17,"FEMALE","BLACK",5.5,140,"HEA","BRO","BLK",23,"N"
"9078",6,1080,"December","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"PETIT_LARCENY",2,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","PETIT LARCENY",17,"MALE","BLACK",5.6,140,"THN","BRO","BLK",23,"N"
"9079",6,1100,"December","Wednesday","Based_on_Radio_Run","POM","SSA","Housing",1,"CPW",5,"Y","Y","N","N","S","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","NERVOUS",12,"MALE","BLACK",5.4,150,"THN","BRO","BLK",81,"N"
"9080",6,1100,"December","Wednesday","Based_on_Radio_Run","POM","SSA","Housing",1,"CPW",5,"Y","Y","N","N","S","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","NERVOUS",13,"MALE","BLACK",5.6,160,"THN","BRO","BLK",81,"N"
"9081",6,1350,"December","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"CRIMINAL_MISCHIEF",8,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","TALKATIVE",50,"MALE","BLACK",5.11,185,"MED","BRO","BLD",49,"N"
"9082",6,1398,"December","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CPW",1,"Y","N","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","CPW",23,"MALE","BLACK",5.8,180,"THN","BRO","BLK",23,"N"
"9083",7,1260,"December","Thursday","Based_on_Radio_Run","POM","LT","PSB",1,"ASSAULT",4,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","ASSAULT",35,"MALE","BLACK",5.1,190,"THN","BRO","BLD",73,"N"
"9084",7,1307,"December","Thursday","Based_on_Radio_Run","POF","SGT","PSB",2,"ROBBERY",5,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","ROBBERY",25,"MALE","BLACK",6.1,180,"MED","BRO","BLK",75,"N"
"9085",7,1358,"December","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",2,"CRIMINAL_POSSESSION_OF_CONTROLLED_SUBSTANCE",2,"Y","N","N","N","S","V","Y","Y","Y","N","N","Y","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","Y","N","Y","Y","N","Y","NERVOUS",29,"MALE","BLACK",5.1,150,"THN","BRO","BLK",46,"Y"
"9086",8,850,"December","Friday","Based_on_Radio_Run","POM","SGT","PSB",1,"PETIT_LARCENY",30,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","Y","N","N","Y","N","N","N","N","PETIT LARCENY",28,"MALE","WHITE",5.8,130,"THN","GRN","BRO",7,"N"
"9087",8,941,"December","Friday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"UNAUTHORIZED_USE_OF_A_VEHICLE",33,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","UNAUTHORIZED USE OF A VEHICLE",30,"FEMALE","WHITE",5.3,120,"THN","GRN","BRO",61,"N"
"9088",8,941,"December","Friday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"PETIT_LARCENY",33,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","PETIT LARCENY",29,"FEMALE","WHITE",5.2,180,"MED","BRO","BLK",61,"Y"
"9089",8,1074,"December","Friday","Based_on_Radio_Run","POM","SGT","PSB",1,"ASSAULT",16,"Y","N","N","N","S","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","SLIGHTLY EXCITED",22,"FEMALE","WHITE_HISPANIC",5.5,175,"HEA","BRO","BLK",115,"N"
"9090",8,1420,"December","Friday","Based_on_Radio_Run","POM","SGT","PSB",0,"ASSAULT",10,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","ASSAULT",23,"MALE","BLACK",5.1,170,"MED","BRO","BLK",121,"N"
"9091",8,1420,"December","Friday","Based_on_Radio_Run","POM","SGT","PSB",2,"ASSAULT",10,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","ASSAULT",23,"MALE","BLACK",6.1,180,"MED","BRO","BLK",121,"N"
"9092",9,1420,"December","Saturday","Based_on_Radio_Run","POM","SSA","PSB",2,"ASSAULT",10,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","NERVOUS",15,"MALE","BLACK",5.1,200,"HEA","BRO","BLK",121,"N"
"9093",9,1420,"December","Saturday","Based_on_Radio_Run","POM","SSA","PSB",2,"ASSAULT",10,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","NERVOUS",26,"MALE","BLACK",5.6,150,"THN","BRO","BLK",121,"N"
"9094",9,1420,"December","Saturday","Based_on_Radio_Run","POM","SSA","PSB",2,"ASSAULT",10,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","NERVOUS",24,"MALE","BLACK",5.11,170,"MED","BRO","BLK",121,"N"
"9095",9,40,"December","Saturday","Based_on_Radio_Run","POM","SGT","PSB",2,"CPW",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CPW",21,"MALE","WHITE_HISPANIC",5.7,120,"THN","BRO","BLK",48,"N"
"9096",9,40,"December","Saturday","Based_on_Radio_Run","POM","SGT","PSB",1,"GRAND_LARCENY_AUTO",10,"Y","N","N","N","S","V","Y","Y","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","SURPRISED",20,"MALE","WHITE",5.9,150,"THN","BRO","BLK",107,"Y"
"9097",9,237,"December","Saturday","Based_on_Radio_Run","POM","SGT","PSB",1,"BURGLARY",10,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","NERVOUS",25,"MALE","BLACK",5.5,160,"THN","BRO","BLK",47,"N"
"9098",9,237,"December","Saturday","Based_on_Radio_Run","POM","SGT","PSB",1,"BURGLARY",10,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","NERVOUS",34,"MALE","BLACK",5.1,185,"MED","BRO","BLK",47,"N"
"9099",9,788,"December","Saturday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",6,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","ROBBERY",27,"MALE","BLACK",5.1,190,"MED","BLK","BLK",122,"Y"
"9100",9,788,"December","Saturday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",6,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","ROBBERY",30,"MALE","BLACK",5.1,190,"U","BLK","BLK",122,"Y"
"9101",9,1063,"December","Saturday","Based_on_Radio_Run","POM","SGT","PSB",1,"RAPE",3,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","RAPE",25,"MALE","BLACK",5.7,180,"MED","BLK","BLK",25,"Y"
"9102",9,1318,"December","Saturday","Based_on_Radio_Run","POM","SGT","PSB",0,"BURGLARY",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","SUSPICIOUS",27,"MALE","BLACK",5.1,150,"THN","BLK","BLK",113,"N"
"9103",10,226,"December","Sunday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",10,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","ROBBERY",26,"MALE","WHITE_HISPANIC",5.8,180,"U","BRO","BLK",45,"N"
"9104",10,226,"December","Sunday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",10,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","ROBBERY",20,"MALE","BLACK",5.11,170,"MED","BRO","BLK",45,"N"
"9105",10,226,"December","Sunday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",10,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","ROBBERY",21,"MALE","BLACK",5.11,180,"MED","BLK","BLK",45,"N"
"9106",10,252,"December","Sunday","Based_on_Radio_Run","POM","LT","Housing",1,"ASSAULT",45,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","Y","Y","N","N","N","Y","N","N","DISORDERLY",24,"MALE","BLACK",5.9,150,"THN","BRO","BLK",114,"Y"
"9107",10,300,"December","Sunday","Based_on_Radio_Run","POM","SGT","PSB",5,"GRAND_LARCENY_AUTO",5,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","UNSTEADY ON FEET, INTOX",21,"FEMALE","WHITE_HISPANIC",5.9,150,"MED","BRO","BLN",83,"Y"
"9108",10,270,"December","Sunday","Based_on_Radio_Run","POM","SGT","PSB",1,"ASSAULT",5,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","ASSAULT",20,"MALE","WHITE_HISPANIC",5.1,210,"MED","BRO","BLK",83,"N"
"9109",10,1009,"December","Sunday","Based_on_Self_Initiated","POM","SGT","PSB",1,"GRAND_LARCENY_AUTO",25,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","GRAND LARCENY AUTO",67,"MALE","BLACK",5.7,150,"MED","BRO","GRY",113,"N"
"9110",10,1388,"December","Sunday","Based_on_Radio_Run","POM","SGT","PSB",1,"BURGLARY",8,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","Y","Y","N","Y","N","N","N","N","CALM AND HAPPY",56,"MALE","BLACK",6.1,220,"MED","BRO","BLK",63,"N"
"9111",11,27,"December","Monday","Based_on_Radio_Run","POM","SGT","PSB",1,"PETIT_LARCENY",11,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","PETIT LARCENY",30,"MALE","BLACK",6.1,180,"MED","BRO","BLK",77,"Y"
"9112",11,1430,"December","Monday","Based_on_C_W_on_Scene","POM","SGT","PSB",0,"ASSAULT",30,"Y","Y","Y","N","N","N","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","Y","Y","Y","Y","N","N","N","CALM",28,"MALE","WHITE_HISPANIC",5.8,180,"MED","BRO","BRO",10,"Y"
"9113",11,1430,"December","Monday","Based_on_C_W_on_Scene","POM","SGT","PSB",0,"ASSAULT",30,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","Y","N","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","CALM",28,"MALE","WHITE_HISPANIC",5.1,180,"MED","BRO","BRO",10,"N"
"9114",12,106,"December","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"PETIT_LARCENY",10,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","SUPRISED",36,"MALE","BLACK",6.1,200,"MED","BRO","BLK",49,"N"
"9115",12,670,"December","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",10,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","CPW",32,"MALE","BLACK_HISPANIC",5.9,150,"THN","BRO","BRO",48,"N"
"9116",12,947,"December","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"PETIT_LARCENY",17,"Y","N","N","N","S","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","PETIT LARCENY",43,"MALE","WHITE_HISPANIC",5.5,150,"THN","BRO","BLK",107,"Y"
"9117",12,1079,"December","Tuesday","Based_on_C_W_on_Scene","POM","LT","PSB",1,"PETIT_LARCENY",3,"Y","Y","N","N","S","V","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","PETIT LARCENY",16,"MALE","BLACK",6.2,230,"HEA","BRO","BLK",20,"N"
"9118",12,1079,"December","Tuesday","Based_on_C_W_on_Scene","POM","LT","PSB",1,"PETIT_LARCENY",3,"Y","Y","N","N","S","V","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","PETIT LARCENY",14,"MALE","BLACK",5.2,115,"MED","BRO","BLK",20,"N"
"9119",12,1293,"December","Tuesday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"ASSAULT",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","CONFUSED",27,"MALE","WHITE_HISPANIC",5.8,160,"THN","BRO","BLK",49,"N"
"9120",13,687,"December","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",3,"ROBBERY",25,"Y","N","N","I","S","V","Y","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","Y","N","Y","N","N","Y","N","N","N","Y","N","N","ROBBERY",61,"MALE","BLACK",5.7,165,"MED","BRO","BLD",19,"N"
"9121",14,5,"December","Thursday","Based_on_Radio_Run","POM","SGT","PSB",1,"ASSAULT",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","COMPLIANCE",24,"MALE","BLACK_HISPANIC",5.11,150,"THN","BRO","BLK",34,"N"
"9122",14,64,"December","Thursday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"CPW",12,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","CPW",30,"MALE","WHITE_HISPANIC",5.6,140,"THN","BRO","BLK",52,"N"
"9123",14,189,"December","Thursday","Based_on_Radio_Run","SGT","SGT","PSB",1,"ASSAULT",35,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","CALM",45,"MALE","BLACK",5.6,150,"THN","BLK","BLK",47,"Y"
