"","STOP_FRISK_DOM","STOP_FRISK_TIME_MINUTES","MONTH2","DAY2","STOP_WAS_INITIATED","ISSUING_OFFICER_RANK","SUPERVISING_OFFICER_RANK","JURISDICTION_DESCRIPTION","OBSERVED_DURATION_MINUTES","SUSPECTED_CRIME_DESCRIPTION","STOP_DURATION_MINUTES","OFFICER_EXPLAINED_STOP_FLAG","OTHER_PERSON_STOPPED_FLAG","OFFICER_IN_UNIFORM_FLAG","ID_CARD_IDENTIFIES_OFFICER_FLAG","SHIELD_IDENTIFIES_OFFICER_FLAG","VERBAL_IDENTIFIES_OFFICER_FLAG","FRISKED_FLAG","SEARCHED_FLAG","OTHER_CONTRABAND_FLAG","FIREARM_FLAG","KNIFE_CUTTER_FLAG","OTHER_WEAPON_FLAG","WEAPON_FOUND_FLAG","PHYSICAL_FORCE_CEW_FLAG","PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG","PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG","PHYSICAL_FORCE_OC_SPRAY_USED_FLAG","PHYSICAL_FORCE_OTHER_FLAG","PHYSICAL_FORCE_RESTRAINT_USED_FLAG","PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG","PHYSICAL_FORCE_WEAPON_IMPACT_FLAG","BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG","BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG","SUSPECTS_ACTIONS_CASING_FLAG","SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG","SUSPECTS_ACTIONS_DECRIPTION_FLAG","SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG","SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG","SUSPECTS_ACTIONS_LOOKOUT_FLAG","SUSPECTS_ACTIONS_OTHER_FLAG","SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG","SEARCH_BASIS_ADMISSION_FLAG","SEARCH_BASIS_CONSENT_FLAG","SEARCH_BASIS_HARD_OBJECT_FLAG","SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG","SEARCH_BASIS_OTHER_FLAG","SEARCH_BASIS_OUTLINE_FLAG","DEMEANOR_OF_PERSON_STOPPED","SUSPECT_REPORTED_AGE","SUSPECT_SEX","SUSPECT_RACE_DESCRIPTION","SUSPECT_HEIGHT","SUSPECT_WEIGHT","SUSPECT_BODY_BUILD_TYPE","SUSPECT_EYE_COLOR","SUSPECT_HAIR_COLOR","STOP_LOCATION_PRECINCT","SUSPECT_ARRESTED_FLAG"
"9062",6,518,"September","Wednesday","Based_on_Radio_Run","POF","SGT","PSB",0,"ASSAULT",0,"N","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","ASSAULT",19,"FEMALE","BLACK",5.4,130,"THN","BRO","BLN",100,"Y"
"9063",6,645,"September","Thursday","Based_on_Self_Initiated","POM","LT","PSB",5,"GRAND_LARCENY",15,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","NORMAL/COMPLAINT",22,"MALE","BLACK",5.8,157,"MED","BRO","BLK",100,"Y"
"9064",6,1254,"September","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",2,"CPW",5,"Y","N","Y","N","N","N","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","Y","N","Y","N","N","Y","N","N","NERVOUS",59,"MALE","BLACK",6.2,220,"HEA","BRO","BLK",100,"Y"
"9065",6,449,"September","Friday","Based_on_Radio_Run","POM","SGT","PSB",0,"ASSAULT",20,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CALM",16,"MALE","BLACK",5.5,110,"THN","BRO","BLK",100,"N"
"9066",6,1400,"October","Saturday","Based_on_Radio_Run","POM","SGT","PSB",1,"BURGLARY",15,"Y","Y","Y","N","N","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","N","Y","N","N","N","Y","N","N","BURGLARY",28,"MALE","WHITE",6.3,170,"THN","BLU","BRO",100,"Y"
"9067",6,1400,"October","Saturday","Based_on_Radio_Run","POM","SGT","PSB",1,"BURGLARY",15,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","BURGLARY",25,"MALE","WHITE",5.11,180,"THN","HAZ","BLN",100,"N"
"9068",6,335,"October","Sunday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPSP",22,"Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","CPSP",42,"MALE","WHITE",5.1,150,"THN","BRO","BRO",100,"Y"
"9069",6,630,"October","Sunday","Based_on_Radio_Run","POM","SGT","PSB",1,"PETIT_LARCENY",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","PETIT LARCENY",53,"FEMALE","BLACK",5.7,110,"THN","BRO","BLK",100,"Y"
"9070",6,825,"October","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CPW",19,"Y","N","N","N","S","N","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","CPW",25,"MALE","BLACK",5.5,140,"THN","BRO","BLK",100,"Y"
"9071",6,670,"October","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",3,"ASSAULT",10,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","CALM",35,"MALE","BLACK",5.6,170,"MED","BRO","BLK",100,"N"
"9072",6,835,"November","Thursday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",25,"Y","N","Y","N","N","N","Y","Y","Y","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","Y","N","N","N","N","Y","Y","N","N","Y","N","N","N","CPW",48,"MALE","BLACK",5.7,160,"MED","BRO","BLK",100,"Y"
"9073",6,1110,"November","Thursday","Based_on_C_W_on_Scene","SGT","LT","PSB",0,"OTHER",10,"Y","N","N","I","S","V","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","OTHER",45,"MALE","WHITE",5.1,170,"MED","BRO","BRO",100,"N"
"9074",6,116,"October","Sunday","Based_on_Radio_Run","POM","SGT","Transit",1,"ASSAULT",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","COMPLIANT",26,"MALE","BLACK",6.1,175,"THN","BRO","BLK",100,"N"
"9075",6,116,"October","Sunday","Based_on_Radio_Run","POM","SGT","Transit",1,"ASSAULT",5,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","COMPLIANT",24,"MALE","BLACK",5.1,175,"THN","BRO","BLK",100,"N"
"9076",6,630,"November","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",5,"Y","N","Y","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","Y","N","N","N","N","N","Y","N","N","N","N","CPW",15,"MALE","BLACK",5.6,140,"MED","BRO","BLK",100,"Y"
"9077",6,1060,"November","Wednesday","Based_on_Radio_Run","POM","LT","PSB",2,"CPW",2,"Y","N","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","VERY RESPECTFUL",36,"MALE","BLACK",6.2,210,"MED","BRO","BLK",100,"N"
"9078",6,900,"November","Monday","Based_on_Radio_Run","POM","LT","Housing",1,"CPW",10,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","HIGHLY UNCOOPERATIVE",15,"MALE","BLACK",5.5,120,"THN","BRO","BLK",100,"N"
"9079",6,785,"November","Tuesday","Based_on_Radio_Run","POF","DI","PSB",3,"CPW",7,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","CPW",17,"MALE","BLACK",6.2,190,"MED","ZZZ","XXX",100,"N"
"9080",6,105,"November","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"OTHER",10,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","OTHER",36,"MALE","BLACK",5.7,230,"HEA","BRO","BLK",100,"N"
"9081",6,105,"November","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"OTHER",10,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","OTHER",53,"MALE","BLACK",6.4,220,"MED","BLK","BLK",100,"N"
"9082",6,60,"November","Friday","Based_on_Radio_Run","POM","SGT","Housing",0,"ASSAULT",4,"Y","N","N","N","S","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CALM",26,"MALE","BLACK",6.1,175,"THN","BRO","BLK",100,"N"
"9083",6,1230,"November","Saturday","Based_on_Radio_Run","POM","SGT","PSB",1,"ASSAULT",10,"Y","N","N","N","S","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CALM",20,"MALE","BLACK",5.7,165,"THN","BRO","BLK",100,"N"
"9084",6,385,"December","Sunday","Based_on_Radio_Run","POM","SGT","PSB",1,"CRIMINAL_TRESPASS",8,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","HAPPY",55,"MALE","BLACK",5.9,155,"THN","BRO","BLK",100,"N"
"9085",6,1397,"December","Wednesday","Based_on_Radio_Run","POM","LT","PSB",1,"CPW",6,"Y","N","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","NERVOUS",19,"MALE","BLACK",5.9,160,"THN","BRO","BLK",100,"N"
"9086",6,1050,"January","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"GRAND_LARCENY_AUTO",5,"Y","N","N","N","S","V","Y","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","GRAND LARCENY AUTO",29,"MALE","BLACK",5.8,160,"MED","BRO","BLK",101,"N"
"9087",6,1020,"January","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",45,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","NORMAL",17,"MALE","BLACK",5.1,170,"THN","BRO","BLK",101,"N"
"9088",6,1020,"January","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",45,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","NORMAL",15,"MALE","BLACK",5.9,145,"THN","BRO","BLK",101,"N"
"9089",6,605,"January","Thursday","Based_on_Radio_Run","POM","LT","PSB",1,"CPW",4,"Y","N","Y","N","N","N","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","Y","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","UNCOOPERATIVE",40,"MALE","BLACK",5.11,190,"MED","BRO","BLK",101,"Y"
"9090",6,1020,"January","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",45,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","CPW",16,"MALE","BLACK",5.9,145,"THN","BRO","BLK",101,"N"
"9091",6,1020,"January","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",45,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","CPW",21,"MALE","BLACK",5.9,150,"MED","BRO","BLK",101,"N"
"9092",6,1020,"January","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",45,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","CPW",16,"MALE","BLACK",5.11,145,"MED","BRO","BLK",101,"N"
"9093",6,1020,"January","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",45,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","CPW",16,"MALE","BLACK",6,150,"MED","BRO","BLK",101,"N"
"9094",6,650,"January","Monday","Based_on_Self_Initiated","POM","SGT","Housing",5,"CPW",10,"Y","N","N","N","S","V","Y","Y","N","Y","N","N","Y","N","N","N","N","N","N","Y","N","Y","N","N","Y","N","N","N","N","Y","N","Y","N","Y","Y","Y","Y","CPW",46,"MALE","BLACK",6,200,"MED","BRO","BLK",101,"Y"
"9095",6,999,"January","Thursday","Based_on_Radio_Run","POM","LT","PSB",3,"PETIT_LARCENY",4,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","PETIT LARCENY",49,"MALE","BLACK",5.8,150,"THN","BRO","XXX",101,"N"
"9096",6,528,"January","Monday","Based_on_Self_Initiated","POM","SGT","PSB",1,"BURGLARY",32,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CALM",25,"MALE","BLACK",5.9,180,"THN","BRO","BLK",101,"N"
"9097",6,90,"January","Sunday","Based_on_Self_Initiated","POM","SGT","Housing",5,"CPW",2,"Y","Y","N","N","S","V","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","Y","N","Y","Y","N","Y","Y","N","N","N","Y","N","N","Y","N","N","Y","N","CPW",33,"MALE","BLACK",5.11,220,"U","BRO","BLK",101,"N"
"9098",6,90,"January","Sunday","Based_on_Self_Initiated","POM","SGT","Housing",5,"CPW",2,"Y","Y","N","N","S","V","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","INTOXICATED",29,"FEMALE","BLACK",5.4,120,"MED","BRO","BLK",101,"N"
"9099",6,910,"January","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",1509,"CRIMINAL_TRESPASS",151,"Y","N","N","N","S","V","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",40,"MALE","WHITE_HISPANIC",6,160,"THN","BRO","BLK",101,"Y"
"9100",6,1130,"February","Friday","Based_on_Radio_Run","POM","LT","PSB",1,"ROBBERY",6,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","ROBBERY",22,"MALE","WHITE_HISPANIC",5.11,184,"MED","BRO","BLK",101,"N"
"9101",6,985,"February","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",10,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","UPSET",14,"FEMALE","BLACK",5,160,"HEA","BRO","BLK",101,"N"
"9102",6,864,"January","Friday","Based_on_Radio_Run","POM","SGT","PSB",1,"CRIMINAL_TRESPASS",5,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","Y","N","Y","N","N","N","N","N","N","Y","N","CRIMINAL TRESPASS",21,"MALE","BLACK",6,150,"MED","BRO","BRO",101,"Y"
"9103",6,864,"January","Friday","Based_on_Radio_Run","POM","SGT","PSB",1,"CRIMINAL_TRESPASS",5,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","Y","N","Y","N","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",21,"MALE","BLACK",5.9,120,"THN","BRO","BRO",101,"Y"
"9104",6,598,"February","Sunday","Based_on_Radio_Run","POM","SGT","Housing",5,"ASSAULT",50,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","UNCOOPERATIVE",25,"FEMALE","BLACK",5.4,140,"MED","BRO","BLK",101,"N"
"9105",6,1285,"February","Sunday","Based_on_Radio_Run","POM","LT","Housing",1,"ASSAULT",15,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","UNCOMPLIANT/ HOSTILE",36,"MALE","BLACK",6,200,"U","BRO","BRO",101,"Y"
"9106",6,1160,"February","Monday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",5,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",58,"MALE","BLACK",5.9,135,"THN","BLK","BRO",101,"Y"
"9107",6,280,"February","Sunday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",2,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","CPW",40,"MALE","BLACK",5.6,150,"THN","BRO","BLK",101,"N"
"9108",6,516,"February","Thursday","Based_on_Radio_Run","POM","LT","Housing",1,"CPW",10,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","Y","N","N","N","Y","Y","N","N","N","Y","N","N","CPW",26,"MALE","BLACK_HISPANIC",6,200,"THN","BRO","BLK",101,"Y"
"9109",6,592,"March","Friday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",4,"Y","Y","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","N","N","N","Y","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","Y","N","N","Y","N","N","CPW",18,"MALE","BLACK",5.8,140,"THN","BRO","BLK",101,"Y"
"9110",6,592,"March","Friday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",4,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CPW",16,"MALE","BLACK",5.8,140,"THN","BRO","BLK",101,"N"
"9111",6,592,"March","Friday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",4,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CPW",15,"MALE","BLACK",5.7,140,"THN","BRO","BLK",101,"N"
"9112",6,25,"March","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"PETIT_LARCENY",10,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","Y","N","N","PETIT LARCENY",35,"MALE","BLACK",6,170,"THN","BRO","BLK",101,"N"
"9113",6,1090,"March","Tuesday","Based_on_Radio_Run","POM","SGT","Housing",1,"CPW",2,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","NORMAL",17,"MALE","BLACK",6,210,"HEA","BRO","BLK",101,"N"
"9114",6,1300,"March","Monday","Based_on_Radio_Run","POM","SGT","PSB",2,"CPW",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","CPW",39,"MALE","WHITE_HISPANIC",6,225,"U","BRO","BLK",101,"N"
"9115",6,1020,"March","Sunday","Based_on_Radio_Run","POM","SGT","Transit",1,"CRIMINAL_MISCHIEF",14,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","CRIMINAL MISCHIEF",26,"MALE","BLACK",5.1,170,"THN","BRO","BLK",101,"N"
"9116",6,1011,"March","Sunday","Based_on_Radio_Run","POM","SGT","PSB",1,"GRAND_LARCENY_AUTO",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","HIGHLY COOPERATIVE/UNDERSTANDING",51,"MALE","BLACK",6,200,"MED","BRO","BLK",101,"N"
"9117",6,740,"April","Sunday","Based_on_Radio_Run","POM","SGT","Housing",1,"ROBBERY",10,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","ROBBERY",47,"MALE","BLACK",5.7,165,"THN","BRO","BLK",101,"N"
"9118",6,1020,"April","Thursday","Based_on_Radio_Run","POM","SGT","Housing",1,"ROBBERY",20,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","ROBBERY",17,"MALE","BLACK",5.9,145,"MED","BRO","BLK",101,"N"
"9119",6,1020,"April","Thursday","Based_on_Radio_Run","POM","SGT","Housing",1,"ROBBERY",20,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","ROBBERY",22,"MALE","BLACK",5.6,155,"THN","BRO","BLK",101,"N"
"9120",6,1260,"April","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",3,"CPW",10,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","CPW",18,"MALE","WHITE_HISPANIC",5.9,190,"MED","BRO","BLK",101,"N"
"9121",6,1248,"April","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",4,"CPW",10,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CPW",15,"MALE","BLACK",6,180,"HEA","BRO","BLK",101,"N"
"9122",6,911,"April","Sunday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","FRUSTRATED",15,"MALE","BLACK",5.7,150,"THN","BRO","BLK",101,"N"
"9123",6,1112,"May","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",0,"CPW",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","SURPISED",20,"MALE","BLACK",5.7,150,"THN","BRO","BLK",101,"N"
"9124",6,955,"April","Friday","Based_on_Radio_Run","POM","SGT","PSB",1,"BURGLARY",2,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","CALM",47,"MALE","BLACK",5.5,140,"THN","BRO","BRO",101,"N"
"9125",6,1285,"April","Saturday","Based_on_Radio_Run","POM","SGT","PSB",1,"ASSAULT",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","CALM",49,"MALE","BLACK",6.2,280,"HEA","BRO","BLK",101,"N"
"9126",6,401,"April","Friday","Based_on_Radio_Run","POM","SGT","PSB",1,"ASSAULT",15,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CALM AND FRIENDLY",43,"MALE","BLACK",5.6,170,"THN","BRO","BLK",101,"N"
"9127",6,845,"April","Sunday","Based_on_Self_Initiated","SGT","SGT","PSB",3,"CPW",1,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","CPW",15,"MALE","BLACK",5.4,100,"THN","BRO","BLK",101,"N"
"9128",6,1068,"May","Tuesday","Based_on_C_W_on_Scene","POM","SGT","Housing",1,"ASSAULT",3,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","NORMAL",25,"MALE","BLACK",6,200,"MED","BRO","BLK",101,"N"
"9129",6,1068,"May","Tuesday","Based_on_C_W_on_Scene","POM","SGT","Housing",1,"ASSAULT",3,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","NORMAL",25,"MALE","BLACK",5.11,170,"MED","BRO","BLK",101,"N"
"9130",6,1066,"May","Monday","Based_on_Radio_Run","POM","SGT","PSB",1,"PETIT_LARCENY",30,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","PETIT LARCENY",55,"MALE","BLACK",5.9,170,"MED","BRO","BLK",101,"N"
"9131",6,238,"June","Monday","Based_on_Radio_Run","POM","SGT","Housing",2,"ROBBERY",5,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","ROBBERY",19,"MALE","WHITE_HISPANIC",5.3,140,"MED","BRO","BRO",101,"Y"
"9132",6,1065,"May","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",20,"Y","Y","Y","N","N","N","Y","Y","N","N","N","Y","Y","N","N","Y","N","N","N","Y","N","Y","N","N","Y","Y","N","N","N","Y","N","Y","N","N","Y","N","N","NERVOUS",16,"MALE","BLACK",5.8,185,"MED","BRO","BLK",101,"N"
